Order No.,Order Initiation,Customer ID,Product ID,Order Delivery,Export Class,Sale($),Lead Time,Quantity Sold,Discount,Revenue, Net Revenue ,Profit,Rating
3377,10-Mar-20,15370,10004709,27/07/2020,Premium Class,702,139,48,0.3,97578,68305,271,Best
3616,09-Feb-20,11470,10004091,27/07/2020,Premium Class,838,169,316,0.3,141622,99135,105,Best
3450,07-Jan-20,13165,10001891,06/12/2020,First Class,712,334,319,0,237808,237808,187,Best
4777,02-Jan-20,21550,10002918,12/10/2020,Premium Class,926,284,143,0,262984,262984,81,Average
4640,21-Mar-20,10915,10004593,09/11/2020,Premium Class,707,233,314,0,164731,164731,1,Good
4939,08-Feb-20,19765,10004854,20/07/2020,Same Day,560,163,262,0.3,91280,63896,65,Best
3627,16-Jan-20,20365,10002105,25/08/2020,Premium Class,636,222,115,0.8,141192,28238,145,Good
4312,18-Jan-20,12325,10002756,02/08/2020,Premium Class,691,197,218,0.3,136127,95289,138,Good
3011,15-Apr-20,19810,10004243,01/09/2020,First Class,578,139,341,0,80342,80342,314,Good
3130,05-Jan-20,17545,10001861,14/10/2020,Premium Class,920,283,184,0,260360,260360,90,Best
3354,03-Jan-20,20695,10002706,16/09/2020,Premium Class,911,257,336,0,234127,234127,82,Average
4719,19-Feb-20,15355,10002533,03/12/2020,Same Day,841,288,107,0,242208,242208,455,Average
4990,01-May-20,13900,10002671,24/06/2020,Premium Class,925,54,155,0,49950,49950,186,Best
4071,30-Apr-20,13030,10003651,02/10/2020,Middle Class,550,155,54,0,85250,85250,465,Average
3898,17-Apr-20,19195,10001072,06/06/2020,Premium Class,677,50,218,0.3,33850,23695,26,Average
4699,15-Feb-20,20875,10002135,14/06/2020,First Class,668,120,94,0,80160,80160,263,Good
3480,27-Jan-20,19105,10002804,21/09/2020,Middle Class,995,238,137,0,236810,236810,499,Good
3085,10-Mar-20,19735,10001918,24/11/2020,Premium Class,680,259,173,0,176120,176120,244,Best
3494,20-Apr-20,21895,10004086,04/10/2020,Premium Class,592,167,315,0,98864,98864,35,Best
4524,09-Mar-20,13285,10001756,18/07/2020,Premium Class,591,131,368,0,77421,77421,217,Average
3949,26-Feb-20,12340,10000634,26/11/2020,Premium Class,624,274,33,0,170976,170976,191,Good
4184,04-Apr-20,11020,10001588,30/09/2020,Premium Class,875,179,320,0,156625,156625,286,Average
4389,02-Jan-20,17020,10002398,07/09/2020,Premium Class,733,249,315,0,182517,182517,309,Average
3778,23-Jan-20,12250,10001937,18/12/2020,First Class,709,330,126,0,233970,233970,304,Average
4455,04-Jan-20,10795,10003373,07/10/2020,First Class,675,277,131,0,186975,186975,143,Good
3779,05-Feb-20,11245,10002602,30/10/2020,Premium Class,891,268,120,0.6,238788,95515,157,Best
4761,04-Apr-20,12865,10002927,23/08/2020,Middle Class,973,141,212,0,137193,137193,92,Good
4801,26-Jan-20,11785,10000892,15/07/2020,Premium Class,552,171,333,0,94392,94392,157,Good
4084,03-Feb-20,17110,10000624,21/11/2020,Middle Class,671,292,148,0,195932,195932,60,Average
4388,24-Apr-20,15730,10001908,02/12/2020,Middle Class,708,222,183,0,157176,157176,134,Good
3444,13-Apr-20,14020,10001967,02/06/2020,Premium Class,514,50,118,0.3,25700,17990,0,Average
4928,11-Jan-20,19495,10003645,15/08/2020,Premium Class,976,217,165,0.3,211792,148254,412,Best
3029,30-Apr-20,11920,10000675,17/07/2020,Premium Class,829,78,36,0,64662,64662,471,Average
4814,30-Apr-20,14935,10003312,18/10/2020,Middle Class,724,171,323,0,123804,123804,74,Good
4297,20-Apr-20,18130,10001074,30/10/2020,First Class,624,193,26,0,120432,120432,153,Best
3050,25-Mar-20,14440,10001524,14/07/2020,Premium Class,600,111,348,0,66600,66600,441,Good
3027,15-Apr-20,19015,10004614,30/10/2020,Premium Class,874,198,167,0,173052,173052,82,Best
3194,16-Apr-20,11110,10001153,19/06/2020,Middle Class,844,64,330,0.3,54016,37811,416,Good
4125,21-Apr-20,21325,10001982,02/08/2020,Middle Class,980,103,304,0.3,100940,70658,357,Best
3579,09-Feb-20,18820,10001922,26/09/2020,Premium Class,965,230,185,0.3,221950,155365,163,Best
4432,15-Jan-20,15175,10001449,20/11/2020,Premium Class,533,310,214,0,165230,165230,150,Good
3896,12-Mar-20,11650,10004140,23/06/2020,Premium Class,861,103,82,0,88683,88683,28,Best
3682,14-Mar-20,14095,10003314,04/07/2020,First Class,646,112,34,0,72352,72352,212,Best
3826,23-Apr-20,10885,10004575,16/07/2020,Middle Class,877,84,155,0,73668,73668,322,Average
3269,18-Feb-20,14725,10000490,25/11/2020,Premium Class,876,281,304,0,246156,246156,289,Average
4294,04-Apr-20,12760,10000122,02/11/2020,Premium Class,837,212,288,0,177444,177444,340,Good
3476,05-Apr-20,13105,10000702,26/07/2020,First Class,572,112,43,0,64064,64064,182,Best
3766,15-Feb-20,11260,10001374,22/07/2020,Premium Class,751,158,21,0,118658,118658,222,Average
4787,30-Mar-20,20125,10001970,10/06/2020,Premium Class,579,72,369,0,41688,41688,14,Average
3331,28-Jan-20,12445,10002160,01/10/2020,Premium Class,592,247,283,0,146224,146224,399,Good
4802,04-Jan-20,10780,10004995,17/09/2020,Premium Class,613,257,53,0,157541,157541,420,Best
4487,18-Feb-20,16945,10002268,15/07/2020,Middle Class,515,148,13,0.3,76220,53354,379,Average
3364,10-Mar-20,14740,10001137,23/09/2020,Premium Class,594,197,256,0,117018,117018,155,Average
3789,02-Feb-20,18910,10002399,17/08/2020,Premium Class,686,197,227,0,135142,135142,343,Average
3912,02-Mar-20,20005,10002713,13/12/2020,First Class,559,286,166,0.6,159874,63950,58,Average
3664,06-Jan-20,10765,10001124,02/06/2020,Premium Class,603,148,189,0,89244,89244,49,Best
4157,26-Jan-20,19135,10001158,17/11/2020,Premium Class,649,296,377,0,192104,192104,272,Average
4514,06-Apr-20,16840,10000785,23/11/2020,Premium Class,708,231,189,0,163548,163548,453,Good
3370,06-Jan-20,15595,10003732,24/11/2020,Premium Class,866,323,217,0.3,279718,195803,339,Best
4490,20-Apr-20,13735,10000023,02/10/2020,First Class,564,165,11,0.3,93060,65142,113,Best
3807,13-Apr-20,18745,10002412,28/09/2020,First Class,892,168,168,0.3,149856,104899,406,Best
4206,09-Feb-20,15040,10001225,04/07/2020,First Class,825,146,130,0,120450,120450,260,Average
3239,02-Apr-20,17365,10002406,24/09/2020,Premium Class,860,175,76,0,150500,150500,68,Good
4856,10-Mar-20,14530,10002036,25/08/2020,First Class,926,168,316,0,155568,155568,284,Good
3923,28-Mar-20,16210,10002205,13/12/2020,Premium Class,692,260,257,0.6,179920,71968,483,Average
3415,22-Jan-20,11335,10003911,30/10/2020,Premium Class,625,282,368,0.8,176250,35250,131,Average
4699,11-Mar-20,20050,10000658,16/08/2020,Premium Class,854,158,331,0.8,134932,26986,329,Good
4937,13-Mar-20,19630,10002076,17/07/2020,Premium Class,662,126,355,0.8,83412,16682,398,Average
3474,26-Feb-20,20110,10003039,27/11/2020,Middle Class,871,275,302,0.3,239525,167668,150,Best
4167,23-Apr-20,10075,10004915,18/08/2020,Premium Class,987,117,115,0,115479,115479,376,Good
3329,01-Jan-20,15535,10000696,04/07/2020,Middle Class,925,185,387,0,171125,171125,162,Average
3833,08-Jan-20,15760,10003327,03/08/2020,First Class,898,208,167,0,186784,186784,99,Good
3112,25-Feb-20,19300,10000309,07/06/2020,Premium Class,890,103,67,0,91670,91670,475,Best
4145,22-Feb-20,12040,10004734,24/10/2020,Premium Class,572,245,2,0,140140,140140,239,Best
3484,11-Mar-20,19270,10002225,19/10/2020,Premium Class,916,222,58,0,203352,203352,133,Best
4248,31-Mar-20,16255,10004708,22/11/2020,First Class,564,236,137,0,133104,133104,101,Good
4417,28-Apr-20,16360,10000617,19/12/2020,Premium Class,948,235,197,0,222780,222780,32,Best
3795,30-Apr-20,14255,10002335,07/11/2020,First Class,914,191,261,0.3,174574,122202,302,Average
3032,12-Feb-20,20275,10001681,11/09/2020,Premium Class,506,212,52,0.1,107272,96545,484,Best
4372,17-Mar-20,15970,10001935,03/12/2020,Middle Class,968,261,337,0.3,252648,176854,213,Good
4853,21-Jan-20,12925,10004757,01/08/2020,Middle Class,753,193,279,0.3,145329,101730,74,Good
3627,04-Apr-20,16990,10000050,13/06/2020,Premium Class,677,70,132,0,47390,47390,499,Best
4642,22-Feb-20,21190,10003012,22/11/2020,Premium Class,538,274,188,0,147412,147412,423,Average
4418,21-Jan-20,11800,10002313,21/08/2020,Premium Class,558,213,371,0,118854,118854,469,Average
4214,01-Mar-20,19690,10003982,12/08/2020,Premium Class,663,164,109,0.3,108732,76112,27,Average
4157,26-Apr-20,21580,10004492,19/06/2020,First Class,897,54,395,0.3,48438,33907,385,Average
3932,18-Feb-20,10630,10000798,02/09/2020,Premium Class,953,197,286,0,187741,187741,499,Good
4704,17-Mar-20,21340,10002552,28/06/2020,Premium Class,670,103,324,0,69010,69010,442,Best
4647,24-Mar-20,20155,10002573,19/06/2020,Premium Class,725,87,143,0.3,63075,44153,394,Best
3180,19-Jan-20,18235,10001580,06/12/2020,Premium Class,779,322,198,0.3,250838,175587,242,Average
4038,13-Jan-20,19585,10000934,16/08/2020,First Class,848,216,382,0,183168,183168,295,Good
3523,01-Mar-20,19945,10000158,15/09/2020,Middle Class,736,198,47,0,145728,145728,478,Best
4548,07-Apr-20,17815,10001947,10/11/2020,Middle Class,580,217,283,0,125860,125860,315,Best
4758,27-Feb-20,21790,10003478,24/11/2020,Premium Class,921,271,97,0.3,249591,174714,126,Average
4539,01-Apr-20,15880,10004249,30/06/2020,First Class,569,90,393,0.3,51210,35847,247,Good
4405,22-Mar-20,16225,10004115,05/07/2020,First Class,501,105,28,0,52605,52605,183,Best
3863,25-Feb-20,14770,10003724,23/06/2020,Premium Class,780,119,378,0,92820,92820,490,Best
3084,24-Feb-20,13255,10002041,14/09/2020,Premium Class,980,203,36,0,198940,198940,286,Best
3773,02-Mar-20,10390,10002893,14/10/2020,Premium Class,585,226,254,0,132210,132210,377,Best
3071,22-Apr-20,15445,10003766,11/06/2020,Premium Class,895,50,230,0.3,44750,31325,212,Good
3709,05-Jan-20,15430,10001972,20/07/2020,Premium Class,941,197,207,0.3,185377,129764,323,Average
4732,18-Apr-20,19250,10003956,07/11/2020,Premium Class,898,203,131,0.3,182294,127606,7,Best
3950,14-Mar-20,17500,10000157,17/08/2020,Premium Class,951,156,57,0.3,148356,103849,394,Average
4432,18-Apr-20,18640,10004344,20/12/2020,Premium Class,683,246,142,0,168018,168018,443,Good
3331,09-Mar-20,13300,10004886,22/08/2020,Premium Class,905,166,1,0.6,150230,60092,215,Average
3305,16-Mar-20,18595,10003845,16/06/2020,Middle Class,540,92,22,0.6,49680,19872,47,Good
3021,08-Feb-20,17650,10001573,01/11/2020,Premium Class,618,267,213,0.3,165006,115504,334,Best
3351,16-Mar-20,21160,10000483,05/09/2020,Premium Class,701,173,301,0.3,121273,84891,247,Best
3991,31-Mar-20,11620,10004114,01/07/2020,Premium Class,850,92,79,0.3,78200,54740,177,Good
4527,29-Jan-20,12160,10004712,05/06/2020,Premium Class,981,128,204,0.3,125568,87898,290,Good
3827,24-Apr-20,20560,10000918,29/11/2020,Premium Class,553,219,99,0,121107,121107,196,Average
4095,17-Mar-20,14005,10000015,17/09/2020,First Class,536,184,272,0,98624,98624,487,Good
4425,24-Apr-20,14305,10003347,11/12/2020,Middle Class,710,231,210,0,164010,164010,204,Average
4233,25-Mar-20,17710,10001543,29/11/2020,First Class,643,249,89,0,160107,160107,468,Average
3471,18-Mar-20,12100,10000029,08/06/2020,Premium Class,982,82,81,0.8,80524,16105,85,Best
3996,03-Apr-20,13540,10000369,30/11/2020,Premium Class,718,241,278,0,173038,173038,17,Average
3997,02-Mar-20,11395,10004584,29/09/2020,Premium Class,927,211,350,0.8,195597,39119,104,Best
3119,03-Jan-20,12745,10000617,02/08/2020,Premium Class,520,212,321,0,110240,110240,479,Good
3098,28-Feb-20,11485,10003306,17/11/2020,Premium Class,911,263,21,0.3,239593,167715,383,Average
3666,22-Jan-20,19045,10000773,13/09/2020,Premium Class,706,235,229,0,165910,165910,368,Best
4356,18-Jan-20,18985,10002600,04/08/2020,First Class,859,199,163,0.3,170941,119659,48,Average
3117,27-Feb-20,18520,10002937,04/09/2020,Premium Class,580,190,221,0.3,110200,77140,357,Average
3187,04-Feb-20,13495,10002230,28/11/2020,First Class,674,298,352,0.3,200852,140596,345,Good
4656,19-Jan-20,12355,10003396,10/06/2020,Middle Class,955,143,133,0,136565,136565,446,Best
4709,12-Jan-20,14275,10000246,16/10/2020,Premium Class,657,278,276,0,182646,182646,107,Good
3008,23-Feb-20,18340,10000060,01/10/2020,Premium Class,636,221,31,0,140556,140556,8,Good
4503,11-Feb-20,10315,10003058,11/11/2020,First Class,701,274,80,0,192074,192074,446,Average
4587,13-Jan-20,13565,10002222,05/06/2020,Premium Class,783,144,121,0,112752,112752,174,Good
4665,14-Jan-20,10720,10002372,17/09/2020,Premium Class,821,247,12,0,202787,202787,407,Average
4543,16-Feb-20,18940,10001317,19/08/2020,First Class,639,185,45,0.3,118215,82751,92,Average
3550,03-Apr-20,10435,10000206,31/07/2020,Premium Class,525,119,58,0.3,62475,43733,498,Good
3804,02-Mar-20,12055,10000588,06/10/2020,Premium Class,741,218,310,0.3,161538,113077,275,Average
4308,16-Jan-20,14830,10001469,25/08/2020,Premium Class,747,222,196,0.3,165834,116084,17,Good
4532,28-Mar-20,11530,10001953,21/06/2020,Premium Class,563,85,200,0.3,47855,33499,96,Best
3359,27-Jan-20,13550,10003156,08/07/2020,First Class,934,163,51,0,152242,152242,401,Good
3779,17-Mar-20,20755,10004974,15/11/2020,Middle Class,540,243,332,0.3,131220,91854,129,Best
4904,21-Apr-20,20620,10002365,07/07/2020,Premium Class,561,77,303,0,43197,43197,267,Average
3425,23-Jan-20,11170,10000142,25/09/2020,Same Day,794,246,146,0,195324,195324,375,Good
4409,03-Mar-20,16480,10001772,10/12/2020,Premium Class,501,282,294,0,141282,141282,153,Good
3824,11-Apr-20,11695,10000225,19/07/2020,Premium Class,692,99,330,0.8,68508,13702,352,Average
4355,22-Feb-20,14680,10002331,01/12/2020,Premium Class,936,283,257,0.3,264888,185422,465,Best
3014,22-Feb-20,14155,10001415,11/08/2020,Premium Class,821,171,319,0.3,140391,98274,48,Good
3008,15-Feb-20,18700,10002472,06/08/2020,Premium Class,511,173,294,0.3,88403,61882,92,Best
3416,04-Jan-20,18115,10004571,02/11/2020,First Class,549,303,127,0.3,166347,116443,480,Best
4280,16-Feb-20,15700,10001098,19/06/2020,Premium Class,919,124,384,0,113956,113956,290,Average
4984,17-Jan-20,20950,10001889,02/12/2020,Middle Class,817,320,379,0,261440,261440,293,Average
4472,20-Jan-20,12220,10000315,11/11/2020,Premium Class,662,296,330,0,195952,195952,59,Average
4587,02-Mar-20,19225,10003505,20/09/2020,Premium Class,780,202,239,0,157560,157560,90,Good
4307,14-Mar-20,12850,10002578,11/11/2020,Premium Class,822,242,274,0.8,198924,39785,206,Best
4482,07-Jan-20,11770,10002824,04/11/2020,Middle Class,691,302,124,0,208682,208682,466,Good
4362,26-Mar-20,14500,10002194,09/07/2020,Premium Class,638,105,135,0.3,66990,46893,195,Good
4232,04-Jan-20,21355,10004071,10/11/2020,Premium Class,555,311,364,0.3,172605,120824,31,Average
3101,10-Jan-20,16180,10002743,21/11/2020,Middle Class,555,316,28,0,175380,175380,424,Best
4915,21-Feb-20,13975,10001601,06/09/2020,Premium Class,523,198,9,0,103554,103554,442,Good
4953,10-Apr-20,19255,10002680,02/10/2020,Middle Class,849,175,329,0.8,148575,29715,332,Good
3107,24-Jan-20,21535,10001321,17/09/2020,Premium Class,897,237,323,0.8,212589,42518,397,Best
3127,22-Feb-20,12460,10001509,03/11/2020,Premium Class,760,255,326,0,193800,193800,9,Good
4522,18-Apr-20,14965,10003465,15/07/2020,Premium Class,695,88,33,0,61160,61160,437,Good
3246,05-Jan-20,16825,10000149,30/12/2020,Premium Class,682,360,336,0,245520,245520,2,Average
3983,27-Feb-20,17575,10003045,03/12/2020,Premium Class,754,280,338,0,211120,211120,374,Average
4692,06-Mar-20,17095,10000689,14/09/2020,Middle Class,534,192,52,0,102528,102528,442,Best
3595,12-Jan-20,14170,10001445,05/08/2020,First Class,577,206,150,0.8,118862,23772,391,Average
4900,20-Apr-20,14545,10002567,29/07/2020,First Class,980,100,63,0.8,98000,19600,132,Good
4137,26-Mar-20,12085,10003923,25/08/2020,Premium Class,649,152,300,0,98648,98648,457,Good
3447,22-Jan-20,14260,10001337,10/08/2020,Premium Class,568,201,162,0,114168,114168,419,Good
4803,29-Jan-20,17005,10001924,02/07/2020,Premium Class,828,155,86,0.3,128340,89838,402,Average
3642,17-Jan-20,10255,10001363,29/12/2020,Premium Class,850,347,152,0,294950,294950,375,Best
3859,02-Jan-20,17935,10000376,09/10/2020,Premium Class,796,281,314,0.8,223676,44735,427,Best
4892,03-Apr-20,15350,10000303,28/11/2020,Premium Class,878,239,93,0.3,209842,146889,460,Good
4268,18-Apr-20,15190,10001809,19/08/2020,Premium Class,755,123,200,0.3,92865,65006,187,Best
3358,08-Mar-20,12115,10003845,25/08/2020,Premium Class,782,170,19,0,132940,132940,323,Best
3912,10-Feb-20,10045,10000991,23/12/2020,Same Day,669,317,136,0.3,212073,148451,121,Good
3748,28-Jan-20,11290,10001857,02/10/2020,First Class,763,248,180,0.3,189224,132457,244,Good
4783,23-Mar-20,18370,10001434,16/11/2020,Premium Class,604,238,90,0,143752,143752,443,Best
3328,18-Apr-20,13535,10002498,10/11/2020,Middle Class,526,206,341,0,108356,108356,343,Average
4014,22-Apr-20,16465,10004864,08/08/2020,Premium Class,723,108,194,0,78084,78084,145,Average
3944,02-Feb-20,14860,10000073,28/08/2020,Middle Class,599,208,250,0,124592,124592,58,Average
4461,31-Jan-20,10600,10001670,16/06/2020,Premium Class,766,137,89,0,104942,104942,6,Best
4079,06-Jan-20,20035,10001658,06/09/2020,Same Day,707,244,211,0,172508,172508,334,Average
4505,14-Mar-20,17890,10001215,22/06/2020,Premium Class,889,100,255,0.8,88900,17780,81,Best
3858,03-Mar-20,16120,10000831,18/11/2020,Premium Class,776,260,182,0.3,201760,141232,446,Good
4362,05-Apr-20,18955,10000357,05/09/2020,First Class,876,153,250,0.3,134028,93820,115,Best
4867,17-Apr-20,21880,10001662,14/12/2020,Middle Class,856,241,134,0,206296,206296,233,Best
4303,06-Jan-20,16375,10003856,06/09/2020,First Class,548,244,4,0.8,133712,26742,79,Average
4276,04-Feb-20,10105,10003527,17/08/2020,Middle Class,755,195,225,0.3,147225,103058,409,Good
4929,20-Feb-20,14905,10001290,21/11/2020,Premium Class,502,275,203,0.8,138050,27610,278,Best
3908,08-Jan-20,11305,10002399,20/12/2020,Premium Class,823,347,363,0.8,285581,57116,11,Best
4904,06-Apr-20,20815,10003811,10/11/2020,Premium Class,707,218,48,0,154126,154126,356,Best
3912,30-Apr-20,19540,10001246,12/11/2020,Premium Class,606,196,213,0,118776,118776,238,Average
4468,20-Apr-20,12835,10003236,17/11/2020,Premium Class,905,211,100,0.3,190955,133669,375,Good
4469,12-Mar-20,20530,10004507,12/07/2020,Premium Class,543,122,317,0,66246,66246,79,Average
3249,03-Mar-20,17920,10001667,07/12/2020,Premium Class,555,279,88,0.6,154845,61938,422,Average
3181,17-Mar-20,19030,10004459,04/06/2020,Premium Class,908,79,398,0.3,71732,50212,453,Best
3908,27-Mar-20,20440,10000736,21/11/2020,First Class,547,239,238,0,130733,130733,332,Average
4899,13-Mar-20,21085,10000285,29/09/2020,Premium Class,665,200,386,0.8,133000,26600,213,Average
4917,09-Apr-20,17425,10003555,17/12/2020,Middle Class,665,252,359,0.3,167580,117306,359,Average
4328,22-Apr-20,17320,10002815,07/12/2020,First Class,629,229,186,0,144041,144041,430,Best
3070,08-Mar-20,18610,10003379,29/12/2020,Premium Class,592,296,109,0.3,175232,122662,389,Average
4641,01-Mar-20,18085,10004963,24/07/2020,Premium Class,842,145,230,0,122090,122090,96,Good
3447,04-Feb-20,16495,10002881,19/12/2020,Premium Class,659,319,20,0.3,210221,147155,317,Best
3149,04-Jan-20,16390,10001335,28/11/2020,Premium Class,889,329,209,0.3,292481,204737,328,Good
4464,01-Jan-20,18685,10000595,01/07/2020,Premium Class,646,182,367,0,117572,117572,488,Best
4298,18-Feb-20,12505,10000448,25/10/2020,Premium Class,889,250,46,0,222250,222250,95,Best
4720,10-Jan-20,17770,10000984,23/12/2020,First Class,714,348,89,0,248472,248472,108,Average
3434,01-Mar-20,12655,10001325,24/09/2020,Middle Class,751,207,121,0.3,155457,108820,315,Average
3001,10-Jan-20,12640,10002429,22/06/2020,Premium Class,618,164,24,0.3,101352,70946,265,Best
4621,23-Mar-20,21370,10004528,19/10/2020,First Class,656,210,254,0.3,137760,96432,349,Good
3945,18-Apr-20,15220,10001271,31/12/2020,Premium Class,895,257,157,0.3,230015,161011,71,Best
3506,15-Apr-20,15790,10002647,15/06/2020,First Class,821,61,180,0.3,50081,35057,371,Best
3684,29-Mar-20,19000,10001432,03/06/2020,Premium Class,533,66,323,0,35178,35178,308,Best
